site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
PortobelloCenter,NB20-03,18,20170601,07,0,3,Parkesia noveboracensis,Northern Waterthrush,0.9593,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,12,15,Parkesia noveboracensis,Northern Waterthrush,0.6854,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,24,27,Parkesia noveboracensis,Northern Waterthrush,0.8029,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,36,39,Parkesia noveboracensis,Northern Waterthrush,0.8352,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,48,51,Parkesia noveboracensis,Northern Waterthrush,0.9855,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,69,72,Parkesia noveboracensis,Northern Waterthrush,0.6789,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,81,84,Parkesia noveboracensis,Northern Waterthrush,0.7328,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,93,96,Parkesia noveboracensis,Northern Waterthrush,0.8997,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,177,180,Parkesia noveboracensis,Northern Waterthrush,0.6457,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,270,273,Ixobrychus exilis,Least Bittern,0.5005,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,390,393,Parkesia noveboracensis,Northern Waterthrush,0.8573,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,402,405,Parkesia noveboracensis,Northern Waterthrush,0.7209,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,423,426,Parkesia noveboracensis,Northern Waterthrush,0.708,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,447,450,Parkesia noveboracensis,Northern Waterthrush,0.7214,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
PortobelloCenter,NB20-03,18,20170601,07,459,462,Parkesia noveboracensis,Northern Waterthrush,0.808,E:\Birds Canada east\focal species analysis\PortobelloCenter_NB20-03_18\MMP-POPA18_20170601_070000.wav
