site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Tintamarre,NB34-01,2,20170518,05,381,384,Ixobrychus exilis,Least Bittern,0.8964,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,384,387,Ixobrychus exilis,Least Bittern,0.9445,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,390,393,Ixobrychus exilis,Least Bittern,0.8792,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,399,402,Ixobrychus exilis,Least Bittern,0.9088,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,402,405,Ixobrychus exilis,Least Bittern,0.7686,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,408,411,Ixobrychus exilis,Least Bittern,0.5348,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,441,444,Ammospiza nelsoni,Nelson's Sparrow,0.9754,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,447,450,Ammospiza nelsoni,Nelson's Sparrow,0.9599,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,450,453,Ammospiza nelsoni,Nelson's Sparrow,0.6401,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,453,456,Ammospiza nelsoni,Nelson's Sparrow,0.9277,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
