site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Tintamarre,NB34-01,2,20170518,05,0,3,Melospiza georgiana,Swamp Sparrow,0.5637,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,39,42,Melospiza georgiana,Swamp Sparrow,0.6907,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,60,63,Melospiza georgiana,Swamp Sparrow,0.5231,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,66,69,Melospiza georgiana,Swamp Sparrow,0.8493,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,78,81,Melospiza georgiana,Swamp Sparrow,0.7502,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,105,108,Melospiza georgiana,Swamp Sparrow,0.5546,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,117,120,Melospiza georgiana,Swamp Sparrow,0.7254,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,123,126,Melospiza georgiana,Swamp Sparrow,0.572,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,132,135,Melospiza georgiana,Swamp Sparrow,0.7299,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,144,147,Melospiza georgiana,Swamp Sparrow,0.5782,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,156,159,Melospiza georgiana,Swamp Sparrow,0.8497,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,159,162,Melospiza georgiana,Swamp Sparrow,0.6494,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,168,171,Melospiza georgiana,Swamp Sparrow,0.5791,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,171,174,Melospiza georgiana,Swamp Sparrow,0.5113,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,183,186,Melospiza georgiana,Swamp Sparrow,0.8954,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,222,225,Melospiza georgiana,Swamp Sparrow,0.6161,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,231,234,Melospiza georgiana,Swamp Sparrow,0.6191,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
Tintamarre,NB34-01,2,20170518,05,234,237,Melospiza georgiana,Swamp Sparrow,0.7491,E:\Birds Canada east\46_64_22_yellow\Tintamarre_NB34-01_2\MMP-POPA02_20170518_054117.wav
