site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
BaieVerteWFP,NB44-01,7,20170521,05,690,693,Quiscalus quiscula,Common Grackle,0.5669,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,708,711,Quiscalus quiscula,Common Grackle,0.7085,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,720,723,Corvus brachyrhynchos,American Crow,0.585,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,792,795,Agelaius phoeniceus,Red-winged Blackbird,0.5544,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,795,798,Quiscalus quiscula,Common Grackle,0.6288,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,804,807,Quiscalus quiscula,Common Grackle,0.8591,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,822,825,Corvus brachyrhynchos,American Crow,0.7391,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,855,858,Corvus brachyrhynchos,American Crow,0.7405,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,858,861,Corvus brachyrhynchos,American Crow,0.8776,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,861,864,Corvus brachyrhynchos,American Crow,0.8781,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,867,870,Corvus brachyrhynchos,American Crow,0.8176,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,870,873,Corvus brachyrhynchos,American Crow,0.6453,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,873,876,Corvus brachyrhynchos,American Crow,0.7586,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,879,882,Corvus brachyrhynchos,American Crow,0.8018,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,897,900,Setophaga americana,Northern Parula,0.7801,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,966,969,Corvus brachyrhynchos,American Crow,0.544,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1041,1044,Setophaga coronata,Yellow-rumped Warbler,0.704,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1050,1053,Setophaga americana,Northern Parula,0.6457,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1056,1059,Corvus brachyrhynchos,American Crow,0.5384,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1074,1077,Setophaga americana,Northern Parula,0.6345,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1077,1080,Quiscalus quiscula,Common Grackle,0.9179,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1083,1086,Quiscalus quiscula,Common Grackle,0.7266,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1518,1521,Setophaga coronata,Yellow-rumped Warbler,0.6607,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1773,1776,Setophaga coronata,Yellow-rumped Warbler,0.8355,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1941,1944,Quiscalus quiscula,Common Grackle,0.544,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,1959,1962,Setophaga ruticilla,American Redstart,0.7164,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2007,2010,Setophaga ruticilla,American Redstart,0.7778,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2049,2052,Setophaga ruticilla,American Redstart,0.5113,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2067,2070,Tachycineta bicolor,Tree Swallow,0.7442,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2076,2079,Setophaga ruticilla,American Redstart,0.503,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2094,2097,Setophaga ruticilla,American Redstart,0.6443,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2172,2175,Regulus satrapa,Golden-crowned Kinglet,0.9373,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2193,2196,Regulus satrapa,Golden-crowned Kinglet,0.7252,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2223,2226,Regulus satrapa,Golden-crowned Kinglet,0.8873,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2238,2241,Regulus satrapa,Golden-crowned Kinglet,0.7221,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2253,2256,Setophaga ruticilla,American Redstart,0.7324,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2259,2262,Regulus satrapa,Golden-crowned Kinglet,0.6773,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2280,2283,Corvus brachyrhynchos,American Crow,0.8717,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,2283,2286,Regulus satrapa,Golden-crowned Kinglet,0.8645,E:\Birds Canada east\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
